tweet_id,timestamp,tweet_text,all_hashtags,user_id,username,user_profile_description,followers_count
1328699552715726851,2020-11-17 14:00:34,Pls register with @DKMS_uk https://t.co/gqLi84RFIa &amp; save a life. Stem cell collection painless &amp; undersubscribed #DonateLife #DonateBlood,"['DonateLife', 'DonateBlood']",580789165,helpourhenry,"Henry Alderson has Diamond Blackfan Anaemia & needs bone marrow transplant, please help us give him his transplant by registering @dkms_uk | https://t.co/2rNE88SG0A",1007
1328697407291404292,2020-11-17 13:52:02,"This Thursday 11/18, join @EversightVision and Muslim Life Planning Institute for an Islamically informed discussion on donation and transplantation.  📅 RSVP: https://t.co/6sGOR6KcRX 📅  #Michigan #Muslim #Islam #DonateLife #GiftofSight #healthcare #community #TransplantTwitter https://t.co/KR0o76EEen","['Michigan', 'Muslim', 'Islam', 'DonateLife', 'GiftofSight', 'healthcare', 'community', 'TransplantTwitter']",250668597,EversightVision,"#Eversight restores sight and prevents blindness through the healing power of donation, transplantation & research. #YouChangeLives",3295
1328669576301846528,2020-11-17 12:01:27,Pls register with @DKMS_uk https://t.co/KEfZhrwjAg &amp; save a life. Stem cell collection painless &amp; undersubscribed #DonateLife #DonateBlood,"['DonateLife', 'DonateBlood']",64972934,Craig_Alderson,"Campaigning for bone marrow donation to save my sons life. Editor of #F1 blog @theJudge13 #TJ13. Graphic designer, motorsport, rugby & cricket fan.",580
1328665797296877568,2020-11-17 11:46:26,"Make the season of festivities an opportunity to gift life. Be an organ donor and change someone’s story, share life and feel the priceless joy.   For guidance call on: 9011032370  #organ #donation #DonateLife #giftoflife #OrganDonationAwareness #transplant #organdonor https://t.co/Pnv9vIqzqG","['organ', 'donation', 'DonateLife', 'giftoflife', 'OrganDonationAwareness', 'transplant', 'organdonor']",894146455304261632,igiftlife,Organ Donation NGO | Awareness,29
1328620148467658752,2020-11-17 08:45:02,It’s been 25 years since Steve received his lung transplant. This Sunday is Thank You Day. Join Steve and his wife in saying Thank You to those who make organ and tissue donation possible.   https://t.co/9IZ7TQcMM2  #DonateLife #ThankYouDay2020 #organdonation #tissuedonation,"['DonateLife', 'ThankYouDay2020', 'organdonation', 'tissuedonation']",37796974,DonateLifeToday,Register today — it only takes a minute! Talk to your family & friends. Tell them you want to donate. https://t.co/QX6vxp6j9Z  Posts by the Organ and Tissue Authority.,6465
1328479289696604160,2020-11-16 23:25:19,An ethical analysis of obesity as a determinant of pediatric heart transplant candidacy  Click image below and GET THE FULL STORY on #TransplantNews!  .#DonateLife #GiftOfLife #HeartTransplant #PediatricHeartTransplant #PediatricTransplant  https://t.co/aahHW5vQCm,"['TransplantNews', 'DonateLife', 'GiftOfLife', 'HeartTransplant', 'PediatricHeartTransplant', 'PediatricTransplant']",878354340804796416,transplantnews,"Transplant News brings you the news stories, articles and content that matter to the transplant community.",52
1328478608638132224,2020-11-16 23:22:36,"Duke Surgeons Perform 1,500th Heart Transplant   Click image below and GET THE FULL STORY on #TransplantNews!  Please Share &gt;&gt;&gt;&gt;  .#DonateLife #GiftOfLife #HeartTransplant  https://t.co/Z3TyTEor3H","['TransplantNews', 'DonateLife', 'GiftOfLife', 'HeartTransplant']",878354340804796416,transplantnews,"Transplant News brings you the news stories, articles and content that matter to the transplant community.",52
1328477542177619968,2020-11-16 23:18:22,"As we begin the third week of our 5 Weeks of Gratitude, Director of Development, Alexis Anderson, shares why she is #grateful4life. Why are YOU #grateful today? #donatelife https://t.co/ujJTRLV0AB","['grateful4life', 'grateful', 'donatelife']",17526317,donatelifenw,"Visit our website to register as an organ, eye and tissue donor in Oregon!  Also, find free educational resources and programs.",2021
1328472918649675782,2020-11-16 23:00:00,Organ donation works!  #organdonation #save8 #donatelife #becauseofadonor #MakeADifference #Transplant #support #BeAHero https://t.co/4UWBiZ1nQ5,"['organdonation', 'save8', 'donatelife', 'becauseofadonor', 'MakeADifference', 'Transplant', 'support', 'BeAHero']",1244746085676888066,2ndCTR_Society,We raise awareness through education & events to support transplant recipients who are given a 2nd chance. Help us spread the word that organ donation works! 💚,153
1328455010800250881,2020-11-16 21:48:50,Our team at Saving Sight would like to say thank you to all of our partners who have helped us facilitate the gift of eye donation in the past year. Watch “A Community of Compassion at Saving Sight” https://t.co/ujnzLchkmY #EyeDonationMonth #DonateLife,"['EyeDonationMonth', 'DonateLife']",130188771,WeSaveSight,"Nonprofit Saving Sight facilitates eye donation in Missouri, Kansas, & Illinois, impacting the lives of those both near & far through transplantation.",1015
1328452016683749378,2020-11-16 21:36:56,A simple but important ask: please help keep immunosuppressed transplant recipients (and so many others) safe by wearing a mask!   #WearAMask #TransplantAwareness #DonateLife https://t.co/yuHU7mjcGF,"['WearAMask', 'TransplantAwareness', 'DonateLife']",40896373,LifeGift,LifeGift is a not-for-profit organ procurement organization that offers hope to donor families and those waiting on lifesaving transplants.,2227
1328447956752625665,2020-11-16 21:20:48,"As we begin the third week of our 5 Weeks of Gratitude, Director of Education &amp; Outreach, Aimee Adelmann, shares why she is #grateful4life. Why are YOU #grateful today? #donatelife https://t.co/I2nc30sVDm","['grateful4life', 'grateful', 'donatelife']",17526317,donatelifenw,"Visit our website to register as an organ, eye and tissue donor in Oregon!  Also, find free educational resources and programs.",2021
1328446770221748226,2020-11-16 21:16:06,IRELAND: Returning to Covid-19 Ireland after my lung transplant  Click image below and GET THE FULL STORY on #TransplantNews!  Please Share &gt;&gt;&gt;&gt;  .#DonateLife #GiftOfLife #LungTransplant  https://t.co/61ddPUG0gd,"['TransplantNews', 'DonateLife', 'GiftOfLife', 'LungTransplant']",878354340804796416,transplantnews,"Transplant News brings you the news stories, articles and content that matter to the transplant community.",52
1328445387808464896,2020-11-16 21:10:36,Utah surgeons perform state’s first triple organ transplant  Click image below and GET THE FULL STORY on #TransplantNews!  Please Share &gt;&gt;&gt;&gt;  .#DonateLife #GiftOfLife #TripleOrganTransplant   https://t.co/uJKmoQxv1t,"['TransplantNews', 'DonateLife', 'GiftOfLife', 'TripleOrganTransplant']",878354340804796416,transplantnews,"Transplant News brings you the news stories, articles and content that matter to the transplant community.",52
1328440222758133761,2020-11-16 20:50:04,"Annaleigh Ashford, co-star of @BPositive, has a personal connection to donation: Her mom is a cornea recipient. #DonateLife #EyeDonationMonth #MondayMotivation https://t.co/CEvl8ZILPh","['DonateLife', 'EyeDonationMonth', 'MondayMotivation']",120129135,COREDonateLife,"CORE is a non-profit dedicated to promoting donation, education and research of organ & tissue transplantation.",2250
1328438473808891907,2020-11-16 20:43:08,"So 5 years ago today I had my liver transplant as a status 1-A, MELD of 40...also means 5 years ago ish someone died and a family lost someone who saved me...a debt that can never be repaid but thank you donor 💚💙 #Liveraversary #DonateLife @donatelifetexas @UNOSNews (1/2) https://t.co/i8TozttV1S","['Liveraversary', 'DonateLife']",592266352,LeahDierking,"PhD (C) Preventive Medicine & Population Health @UTMB_PrevMed ~ Aging, Health Disparities & Transplant Research ~ liver transplant recipient 💚",448
1328429230288465920,2020-11-16 20:06:24,"Routines are starting to fall into place, this morning Tai Chi, afternoon meditation session, and tonight a ride on the bike. #grateful #DonateLife","['grateful', 'DonateLife']",1032561869289082880,kidneyrunner,"I run on spare parts, so please wear a 😷 ! Working from home. Husband, father of 2, kidney donor recipient, plant-based, VW &  fan. #DonateLife #WearaMask",354
1328408890233511936,2020-11-16 18:45:34,"After ~4 months, the purple will make way for red per my son’s request. Then after ~4 months I will swap it for green for Kidney Disease Awareness. Register to become an organ donor. #DonateLife",['DonateLife'],1032561869289082880,kidneyrunner,"I run on spare parts, so please wear a 😷 ! Working from home. Husband, father of 2, kidney donor recipient, plant-based, VW &  fan. #DonateLife #WearaMask",354
1328408655721590790,2020-11-16 18:44:38,"Five people in her family received donor kidneys, so she paid it forward by saving the life of a stranger at our hospital ➡️https://t.co/FwBsSEJHfp  #organdonor #livingdonor #kidneydonor #organdonation #kidneytransplant #donatelife #giftoflife https://t.co/8KJj04xZSr","['organdonor', 'livingdonor', 'kidneydonor', 'organdonation', 'kidneytransplant', 'donatelife', 'giftoflife']",224372032,MHealthFairview,We are driven to discover a better way of delivering breakthrough care closer to home. Follow us for news and inspiration. #MHealthFairview,6550
1328403292313976832,2020-11-16 18:23:20,"https://t.co/i4VbrfH9ON Donating an organ to save the life of someone else is a sacrifice few people are willing to make once, let alone twice. But that’s exactly what Elaine Jones did. https://t.co/ecAZzMRS4Y  #donorconnect #donatelife #shareyourspare","['donorconnect', 'donatelife', 'shareyourspare']",78925070,DonorConnect,"Through organ, eye and tissue donation, we at DonorConnect: 1. Save and heal lives 2. Honor donors and 3. Educate and inspire",1238
1328389920893841409,2020-11-16 17:30:12,Host @loraineballard discusses National Donor Sabbath on her Philadelphia Community Podcast. Check out the full interview with Gift of Life's Todd Franzen at the link below! #NDS #DonateLife #NationalDonorSabbath #OrganDonor  https://t.co/5QJrgRsHL4,"['NDS', 'DonateLife', 'NationalDonorSabbath', 'OrganDonor']",68707862,Donors1,Giving life a second chance through organ and tissue donation. Would you save a live if you could?,4166
1328379804849205248,2020-11-16 16:50:00,"Make more life possible for people like Keegan on Give to the Max Day: https://t.co/p29LiAhB74 #GTMD20  Because another family said yes to donation, Keegan received the transplant that he so desperately needed. #DonateLife  https://t.co/w2uOu1FBXe https://t.co/V2nonTy1Qc","['GTMD20', 'DonateLife']",50024562,LifeSourceMNDAK,"Dedicated to saving lives through organ, eye and tissue donation 💙💚  Contact your U.S. Reps to #SupportOPOs: https://t.co/syXEeWssut",2500
1328379112034086914,2020-11-16 16:47:15,We L💚VE these &amp; teachers! #donatelife https://t.co/X1GRAYL35L,['donatelife'],2370997566,donatelifetexas,"Saving lives is fast and easy when you sign up as an organ, eye & tissue donor with Donate Life Texas.",1447
1328375545491492865,2020-11-16 16:33:04,Please help keep immunosuppressed transplant recipients (and others) safe by wearing a mask! #WearAMask #TransplantAwareness #DonateLife #DoneVida https://t.co/YUkH2p3Cxo,"['WearAMask', 'TransplantAwareness', 'DonateLife', 'DoneVida']",67629654,DLNewEngland,New England Donor Services’ public education and awareness efforts for organ and tissue donation. #DonateLife Contact your US Reps here https://t.co/PfLSJnthb4,2832
1328367458173022211,2020-11-16 16:00:56,Campuses aren't the only place to educate people about organ donation. UnitedHealth has started the Hero Program to encourage organ donation at their workplace. Learn more about it here! #organdonor #organdonation #donatelife #livelifegivelife https://t.co/bgGvt1peUV,"['organdonor', 'organdonation', 'donatelife', 'livelifegivelife']",1015417593262411777,SodaNational,We inspire and support student-led organ donation education and registration efforts through campus chapters. #donatelife #organdonation,117
1328338561502994434,2020-11-16 14:06:07,"Chronic cough, weight loss, fatigue. Pulmonary fibrosis ruined his lungs. An organ donation saved his life. #threelakesfoundation #organdonation #donatelife #pulmonaryfibrosis https://t.co/ePypguBPWy","['threelakesfoundation', 'organdonation', 'donatelife', 'pulmonaryfibrosis']",64911784,PRNhealth,Cision's Megan Petrello ^mp shares the latest #health news. Paid tweets may appear.,3129
1328306974283493377,2020-11-16 12:00:36,Transplant Unwrapped is excited to see Kayla’s vision coming to fruition. Watch our founding story here: https://t.co/epQlM6bZXL   #givingtuesday #endofyeargoals #donatelife #transplant #sbs,"['givingtuesday', 'endofyeargoals', 'donatelife', 'transplant', 'sbs']",1258065197324959744,TxUnwrapped,Nonprofit for Intestinal and Multivisceral Transplant Education.,16
1328292113503629312,2020-11-16 11:01:32,"Giving blood doesn't hurt, we promise. Celebrate with us by saving someone's life! Make some time and sign up today to help the team at Versiti plan for your visit.  11/24 at West Allis City Hall from 3-7pm. https://t.co/3iUBgpu4A0  #mflbooks #blooddrive #donatelife https://t.co/KreVVsLBdI","['mflbooks', 'blooddrive', 'donatelife']",892367816451600384,myfriendlinkin,We are kids writing books about cancer. @myfriendlinkin  My Friend Linkin - Available My Friend Mackenzie - 5.31.2019 My Friend - coming soon,41
1328245145771274240,2020-11-16 07:54:55,"Great to meet Aurora today, @lifebloodau 's new Plasma machine ! #lifebloodAU #donatelife https://t.co/78mf1ms3Kz","['lifebloodAU', 'donatelife']",54396838,Mandy_McEvoy,"Here for Finance, Politics and Sport.  Sustainability advocate.",1252
1328191106899652608,2020-11-16 04:20:11,#donatelife 💜 stay strong! kidney transplant family is with you!! https://t.co/TEnmxoB1Ib,['donatelife'],260470064,ed_geins_etsy,hi i’m “kate” // hail yourself! // 𝘢𝘨𝘰𝘳𝘢𝘱𝘩𝘰𝘣𝘪𝘤 // satanic witch // r.l ♥ // kidney transplant recipient with a crow brain,532
1328165310168436736,2020-11-16 02:37:40,Such an inspiring story!  https://t.co/Rgosss1gbp #DonateLife https://t.co/Rkk4kJ4Va7,['DonateLife'],634709098,scottyspielman,"Writer, blogger and karaoke journalist, ex-newspaper editor. Find me on amazon.",1152
1328163401768513542,2020-11-16 02:30:05,"Brighten someone’s life by being their ray of hope. With a pledge to donate organs, this Diwali, celebrate by gifting life. We are here to guide you. To know more organ donation call on: 9011032370  #organ #donation #DonateLife #transplant #organdonor #giftoflife #savelives https://t.co/pYiOtfKr48","['organ', 'donation', 'DonateLife', 'transplant', 'organdonor', 'giftoflife', 'savelives']",894146455304261632,igiftlife,Organ Donation NGO | Awareness,29
1328160995651547138,2020-11-16 02:20:32,"Thank you to Kit, a chaplain at a children’s hospital who provides spiritual &amp; emotional support for both donor and recipient families. She recognizes donation to be a sacred and personal decision &amp; feels honored to be a part of the care team.💙💚#NationalDonorSabbath #DonateLife https://t.co/Ty3wl7oW95","['NationalDonorSabbath', 'DonateLife']",246944672,DonateLife,"National non-profit organization committed to increasing the number of donated organs, eye and tissue available to save and heal lives. #DonateLife",12959
1328130583180918784,2020-11-16 00:19:41,"If your kid had received an organ from a live-donor stranger and that person was invited to write you a letter, what would you want it to say? Not asking for a friend. #OrganDonation #livingdonor #donatelife #liverdonor #livingorgandonation #whatdoisay 💚💚♻️♻️","['OrganDonation', 'livingdonor', 'donatelife', 'liverdonor', 'livingorgandonation', 'whatdoisay']",350700973,caraheuser,Practicing maternal-fetal medicine to pay for pole school. Bookworm and nerdy girl. Mom. Bad at Twitter but tweets/views my own. Living organ donor 💚 she/her,225
1328082867524489216,2020-11-15 21:10:04,Channahon woman needs a liver transplant – can you help?  Click image below and GET THE FULL STORY on #TransplantNews!  Please Share &gt;&gt;&gt;&gt;  .#DonateLife #GiftOfLife #LiverTransplant  https://t.co/jDg2tJ2keY,"['TransplantNews', 'DonateLife', 'GiftOfLife', 'LiverTransplant']",878354340804796416,transplantnews,"Transplant News brings you the news stories, articles and content that matter to the transplant community.",52
1328075596807606272,2020-11-15 20:41:11,Patient’s Ventricles Removed as Bridge to Heart Transplant   Click image below and GET THE FULL STORY on #TransplantNews!  Please Share &gt;&gt;&gt;&gt;  .#DonateLife #GiftOfLife #HeartTransplant  https://t.co/hkLkIfZ77d,"['TransplantNews', 'DonateLife', 'GiftOfLife', 'HeartTransplant']",878354340804796416,transplantnews,"Transplant News brings you the news stories, articles and content that matter to the transplant community.",52
1328070483242323969,2020-11-15 20:20:52,"Ready for a new chapter?! You could be a part of a team for an incredible mission, Saving Lives. Restoring Health. Giving Hope, each and every day!   We are #hiring a Senior Total Rewards Specialist (Benefits and Compensation). #career #donatelife https://t.co/zjrbck60hg","['hiring', 'career', 'donatelife']",1204070614488797184,SHosselkus,Happily Motivated!  Helping match professionals with new career opportunities for an incredible mission! #hiring #newbeginnings,5
1328043117510062086,2020-11-15 18:32:07,Register to become an organ donor https://t.co/WTx5r2PMAF #DonateLife via @donatelife,['DonateLife'],1181778512858025984,RVanmorrison,"Sarcastically amusing ,Poetic, I appreciate all kinds of music except elevator music.",64
1328030596824698881,2020-11-15 17:42:22,Thank you @KABBFOX29 &amp; San Antonio Eye Bank for sharing this wonderful and historic #DonateLife message. #EyeDonationMonth Sign up &amp; give the gift of sight 💚💙 https://t.co/wGCDC6r1gS,"['DonateLife', 'EyeDonationMonth']",2370997566,donatelifetexas,"Saving lives is fast and easy when you sign up as an organ, eye & tissue donor with Donate Life Texas.",1447
1328021207980118019,2020-11-15 17:05:04,"""Love your neighbor"" is a great way to explain the connection between Faith &amp; Donation for the #NationalDonorSabbath this weekend. Celebrate with your Faith community by learning more: https://t.co/gfd2ehFkXN #DonateLife #Wyoming #CheckYes https://t.co/pcScVyVI0J","['NationalDonorSabbath', 'DonateLife', 'Wyoming', 'CheckYes']",90464293,DonateLifeWY,"Informing & inspiring Wyomingites to save lives by registering as organ, eye & tissue donors at driver's services or online. #DonateLife #Wyoming #CheckYes!",2040
1328020172746215425,2020-11-15 17:00:57,"A life-long battle with Type 1 Diabetes left Arlinda praying for a gift, from an unknown hero. She would later receive her gift of life, a life-saving kidney and pancreas transplant. Today, her hero's mother has become like family. #NDS #DonateLife  https://t.co/CU9sGg64Vo https://t.co/OUNIy5EYyz","['NDS', 'DonateLife']",68707862,Donors1,Giving life a second chance through organ and tissue donation. Would you save a live if you could?,4166
1328006098599743488,2020-11-15 16:05:01,#DonorSunday Visit https://t.co/VJt7dWrXgl for more information on how you or someone you know can be on organ or tissue donor. #lgalinksinc #linksinc ##donatelife https://t.co/xuTAKEJgyi,"['DonorSunday', 'lgalinksinc', 'linksinc', 'donatelife']",2837403190,lgalinksinc,"The Lake Gaston Area Chapter of the Links, Incorporated are a group of dynamic ladies connected in friendship with a passion for service.",72
1328005206530023425,2020-11-15 16:01:29,Join us for #NationalDonorSabbath Virtual Chat featuring local religious leaders and organ transplant recipients.  Register today to be an organ and tissue donor at https://t.co/zbIYwscwOX  #DonorSabbath #GiveHopeGiveLife #DonateLife https://t.co/zhECToGlxv,"['NationalDonorSabbath', 'DonorSabbath', 'GiveHopeGiveLife', 'DonateLife']",2614829688,MSTF_Foundation,"Federally designated Organ Procurement Organization (OPO) serving western Tennessee, eastern Arkansas, and northern Mississippi.",842
1327993978009030657,2020-11-15 15:16:51,Thank you Mo. Mantelle and St. Peter's #EpiscopalChurch for sharing @DonateLife’s message of faith and organ donation during National Donor Sabbath!  #NationalDonorSabbath #OrganDonation #GiftOfLife #DonateLife #HeartYourKidneys #MyKidneysMyLife https://t.co/IQLKpAZtg8,"['EpiscopalChurch', 'NationalDonorSabbath', 'OrganDonation', 'GiftOfLife', 'DonateLife', 'HeartYourKidneys', 'MyKidneysMyLife']",839568229089574913,j_nothdurft,Living kidney donor. @nkf advocate. @rowanuniversity graduate. Former @njassemblydems intern. Thoughts are mine & don’t represent any other person/organization.,230
1327971650369941506,2020-11-15 13:48:08,Happy that my niece will be honored in this way. It’s never easy to lose someone so young but this was a way to turn our tragedy into another family’s hope. #donatelife https://t.co/sds7aomfgm,['donatelife'],1184461375952818178,AbigayleWall,"Accredited Trainer, Professional Facilitator, Coach",40
1327948232366944256,2020-11-15 12:15:05,Infection prevention is very important and comes with lifestyle changes and extra vigilance in hygiene. Learn more about infection prevention and life after transplant on our site here: https://t.co/nMuERsGAxq #organdonor #intestinaltx #MVTx #donatelife #sbs https://t.co/5fwDYQuxLW,"['organdonor', 'intestinaltx', 'MVTx', 'donatelife', 'sbs']",1258065197324959744,TxUnwrapped,Nonprofit for Intestinal and Multivisceral Transplant Education.,16
1327865199550885888,2020-11-15 06:45:08,Another year and another rose planting ceremony event with @DonateLifeToday SA. A great event that we love supporting each year but what a crazy day weather-wise. #donatelife #roses #organdonation #giftoflife #lions #community #kindnessmatters https://t.co/zfG9QGWjVt,"['donatelife', 'roses', 'organdonation', 'giftoflife', 'lions', 'community', 'kindnessmatters']",932785997397467136,LionsAdelaide,"We were the first Lions Club in South Australia, founded in 1961. We serve the community locally, nationally and globally.",244
1327856903234363394,2020-11-15 06:12:10,"10 years in. Heart transplant saved my life and I have my donor, my hero, Justin to thank. #DonateLife #organdonor #pusongpinoy #livelifegivelife https://t.co/15miIYM9Ia","['DonateLife', 'organdonor', 'pusongpinoy', 'livelifegivelife']",40968743,kingarthurjoven,"live and love whole-heartedly. if life gives you a second chance, take it --- instagram: @kingarthurjoven #donatelife #hearttransplant #survivor #nurse",328
1327774625393233922,2020-11-15 00:45:14,"Organized by @DonateLife, #NationalDonorSabbath has been celebrated every year since its inception in 1997. It is a time for faith leaders from all denominations across America to come together and raise awareness about organ and tissue donation to save lives. #donatelife https://t.co/CYGVnmUs4s","['NationalDonorSabbath', 'donatelife']",40896373,LifeGift,LifeGift is a not-for-profit organ procurement organization that offers hope to donor families and those waiting on lifesaving transplants.,2227
1327772076376281090,2020-11-15 00:35:06,"Happy #Diwali ! The 2020 #DonateLife #RoseParade float, Light in the Darkness, was inspired by Diwali the festival of lights. To all celebrating, may your new year be filled with hope, happiness and prosperity. #DonateLife #NationalDonorSabbath https://t.co/FMrsmW8Bbj","['Diwali', 'DonateLife', 'RoseParade', 'DonateLife', 'NationalDonorSabbath']",246944672,DonateLife,"National non-profit organization committed to increasing the number of donated organs, eye and tissue available to save and heal lives. #DonateLife",12959
1327768778579472385,2020-11-15 00:22:00,"During November and throughout the year, we encourage people of faith to register to #BeTheGift at https://t.co/wVz33RJnLN. Learn what your faith says about organ and tissue donation at https://t.co/bq7lAkdAk8.  #DonateLife #NationalDonorSabbath https://t.co/98R7smrUhd","['BeTheGift', 'DonateLife', 'NationalDonorSabbath']",1342431426,SierraDonorServ,Contact your U.S. Reps to #SupportOPOs: https://t.co/syXEeWssut  Posting rules: https://t.co/NNKO5OTwxe,791
1327768275279867909,2020-11-15 00:20:00,"During November and throughout the year, we encourage people of faith to register to #BeTheGift at https://t.co/lRqNID6C9d. Learn what your faith says about organ and tissue donation at https://t.co/6JsffGxuYA.  #DonateLife #NationalDonorSabbath https://t.co/Bqyf7xDBSb","['BeTheGift', 'DonateLife', 'NationalDonorSabbath']",84108986,DonateLifeNM,Contact your U.S. Reps to #SupportOPOs: https://t.co/syXEeWssut  Give life. Be the gift. Register to be an organ donor @ https://t.co/2Za41zDdLi.,1744
1327764937582710786,2020-11-15 00:06:44,"In honor of #WorldDiabetesDay, @RedCross correcting the myth that those with #diabetes can't donate blood.  They just need to have their diabetes well controlled.  Learn more about other common eligibility topics at https://t.co/Ri5Kl4Xj06. #BeAHero #DonateLife #DonateBlood https://t.co/O6MGFMWVHi","['WorldDiabetesDay', 'diabetes', 'BeAHero', 'DonateLife', 'DonateBlood']",1195272541,ARCfanHQ,,468
1327752683961212928,2020-11-14 23:18:02,We hope you will join us shortly at 5:30 p.m. MST for Illuminating Generosity on YouTube premiere. Visit https://t.co/8Ru7l117Tn to join. Please have a candle nearby for a later part of our ceremony. #DonateLife,['DonateLife'],21771762,DonateLifeAZ,"Give hope for all those waiting for the gift of life. Register as an organ, eye and tissue donor at https://t.co/nuYOIcyToD.",2714
1327746808475492358,2020-11-14 22:54:42,Our #DonateLife #GospelFest will be LIVE at 6 p.m.! Join us on YouTube here: https://t.co/Js9vdRbf0U,"['DonateLife', 'GospelFest']",213297023,TheLLF,"The Living Legacy Foundation is a non-profit dedicated to saving and enhancing lives through organ, eye, and tissue donation. *RTs are not endorsements.*",1650
1327730535909765120,2020-11-14 21:50:02,"Annaleigh Ashford, co-star of @BPositive, has a personal connection to donation: Her mom is a cornea recipient. #DonateLife #EyeDonationMonth https://t.co/aQZuewVR1k","['DonateLife', 'EyeDonationMonth']",2176407535,DonateLifeWV,Increasing donation awareness and designation across the Mountain State; ending waiting time for recipients in need of the life saving gift of transplantation.,758
1327725736057245697,2020-11-14 21:30:58,#donatelife - we donated our beloved sons organs and there is a bit of solace knowing parts live on ❤️🙏 https://t.co/nLnsMOqjHx,['donatelife'],2606514302,stlmachine,Proud Father of 4 wonderful Children. #organicgardening #livedfortoday & #payforward,68
1327723545342877697,2020-11-14 21:22:15,Positive Polly got a second chance after heart transplant  Click image below and GET THE FULL STORY on #TransplantNews!  Please Share &gt;&gt;&gt;&gt;  .#DonateLife #GiftOfLife #HeartTransplant  https://t.co/UQyT3ErJXU,"['TransplantNews', 'DonateLife', 'GiftOfLife', 'HeartTransplant']",878354340804796416,transplantnews,"Transplant News brings you the news stories, articles and content that matter to the transplant community.",52
1327720030931398658,2020-11-14 21:08:17,"Have a heart this National Donor Day! Learn how you can give the greatest gift. We're LIVE on Facebook, LinkedIn and YouTube and we're taking your questions.  #DonateLife #NationalDonorDay #HappyValentinesDay https://t.co/wytlf1iWmm","['DonateLife', 'NationalDonorDay', 'HappyValentinesDay']",28598481,PenFed,"We do more than money. PenFed is proud to give you inspiration, information, & great rates. Federally Insured by NCUA. Equal Housing Lender. https://t.co/XjyErsmQyu",9211
1327707373952233479,2020-11-14 20:18:00,"During November and throughout the year, we encourage people of faith to register to #BeTheGift at https://t.co/qXiCtWvKNj. Learn what your faith says about organ and tissue donation at https://t.co/OjSCywdAxS.  #DonateLife #NationalDonorSabbath https://t.co/BKzfqKGWHT","['BeTheGift', 'DonateLife', 'NationalDonorSabbath']",48373586,DonateLifeTN,Contact your U.S. Reps to #SupportOPOs: https://t.co/syXEeWssut  Register to be an organ donor @ https://t.co/2Za41zDdLi #BeTheGift,2417
1327704933299208192,2020-11-14 20:08:18,"Stem Cell Transplant More Effective Than Lemtrada in Treating RRMS, Study Says  Click image below and GET THE FULL STORY on #TransplantNews!  Please Share &gt;&gt;&gt;&gt;  .#DonateLife #GiftOfLife #StemCellTransplant  https://t.co/tAWu05C3ZU","['TransplantNews', 'DonateLife', 'GiftOfLife', 'StemCellTransplant']",878354340804796416,transplantnews,"Transplant News brings you the news stories, articles and content that matter to the transplant community.",52
1327699369748008960,2020-11-14 19:46:11,"#DonateLife community is grieving the loss of a friend &amp; colleague, Ryan Mulcahy. Ryan was a long-serving organ &amp; tissue recovery professional with @SWTransplant &amp; @LifeGift. Join us as we remember &amp; honor Ryan’s passion for saving &amp; healing lives. 💙💚 https://t.co/CoDUJvxJw0",['DonateLife'],2370997566,donatelifetexas,"Saving lives is fast and easy when you sign up as an organ, eye & tissue donor with Donate Life Texas.",1447
1327692788629168135,2020-11-14 19:20:02,"Celebrate #NationalDonorSabbath with your faith community &amp; bring awareness to organ, eye and tissue donation this weekend.🙏 Share the graphics, videos, zoom backgrounds &amp; more from our digital packet with your faith leader to get started: https://t.co/qDoxyoie1T #DonateLife","['NationalDonorSabbath', 'DonateLife']",90463824,DonateLifeCO,"Informing & inspiring Coloradans to save lives by registering as organ, eye & tissue donors at the driver's license office or online. #DonateLife #Colorado",2760
1327688151461138438,2020-11-14 19:01:37,"To the Heroes and families that make the gift of life of possible for those like Pete, your kindness and legacy lives on. 💙💚 #storiesofhope #OPOimpact #donatelife https://t.co/jik1Gi7Olk","['storiesofhope', 'OPOimpact', 'donatelife']",1234180708958167040,SharingHopeSC,Advocate for OPOs and #TakeAction at our link in bio to make your voice heard! The safety of the organ donation system needs you!,352
1327686743441747971,2020-11-14 18:56:01,"This weekend is #NationalDonorSabbath, a time to remember those who gave the gift of life through organ, eye &amp; tissue donation. #DonateLife https://t.co/cea9RFg0RK","['NationalDonorSabbath', 'DonateLife']",740919810091978752,CareDx,"CareDx, Inc. is dedicated to improving the lives of organ transplant patients through non-invasive diagnostics.",867
1327672752485117953,2020-11-14 18:00:25,“I wear a mask because I don’t need any extra cooties.” ~ Malkia S. White #ThatGirlNeedsAKidney #RenalFailure #KidneyTransplantNeeded #KidneyTransplantWanted #GiveSomeoneHope #GiveSomeoneLife #DonateLife #DoneVida #INeedAHero #BeAHero #LivingKidneyDonorWanted #TransplantReady https://t.co/jSeotwIodx,"['ThatGirlNeedsAKidney', 'RenalFailure', 'KidneyTransplantNeeded', 'KidneyTransplantWanted', 'GiveSomeoneHope', 'GiveSomeoneLife', 'DonateLife', 'DoneVida', 'INeedAHero', 'BeAHero', 'LivingKidneyDonorWanted', 'TransplantReady']",267889619,fromHelltoWIN,"From Hell to Win: Prayers for Life's Challenges. Life is...challenging, good, abundant. Know that God is ever-present from your hell to your win!",340
